benchmark,onnx_path,vnnlib_path,total_time,result,solver_time
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_12_eps_0.00784_n1.vnnlib,6.87362804,SAT,6.811015583
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_13_eps_0.00784_n1.vnnlib,14.841872554,UNSAT,14.782590285
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_14_eps_0.00784_n1.vnnlib,14.776876639,UNSAT,14.675210695
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_15_eps_0.00784_n1.vnnlib,14.677987951,UNSAT,14.662581516
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_16_eps_0.00784_n1.vnnlib,30.083522562,UNSAT,47.263594296
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_17_eps_0.00784_n1.vnnlib,14.709403019,UNSAT,14.649938508
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_18_eps_0.00784_n1.vnnlib,14.730989167,UNSAT,14.670295152
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_19_eps_0.00784_n1.vnnlib,14.698033761,UNSAT,14.595162045
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_20_eps_0.00784_n1.vnnlib,14.713304143,UNSAT,14.611349627
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_21_eps_0.00784_n1.vnnlib,14.674893873,UNSAT,14.625323527
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_23_eps_0.00784_n1.vnnlib,14.677518104,UNSAT,14.619494863
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_25_eps_0.00784_n1.vnnlib,30.074502976,UNSAT,35.918053957
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_26_eps_0.00784_n1.vnnlib,6.764231183,SAT,6.680474663
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_27_eps_0.00784_n1.vnnlib,30.070221623,timeout,334.465897367
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_28_eps_0.00784_n1.vnnlib,6.75210935,SAT,6.590497917
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_29_eps_0.00784_n1.vnnlib,14.569842179,UNSAT,14.638851132
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_30_eps_0.00784_n1.vnnlib,30.070395748,UNSAT,61.887044516
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_31_eps_0.00784_n1.vnnlib,6.784667634,SAT,6.698294876
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_32_eps_0.00784_n1.vnnlib,6.750814378,SAT,6.690258768
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_33_eps_0.00784_n1.vnnlib,30.070738078,timeout,333.597686656
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_34_eps_0.00784_n1.vnnlib,14.85869442,UNSAT,14.803301051
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_36_eps_0.00784_n1.vnnlib,6.839700911,SAT,6.821554234
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_37_eps_0.00784_n1.vnnlib,6.84227909,SAT,6.790707092
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_38_eps_0.00784_n1.vnnlib,14.801748966,UNSAT,14.769336345
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_39_eps_0.00784_n1.vnnlib,17.666374999,UNSAT,17.5905913
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_40_eps_0.00784_n1.vnnlib,14.848301133,UNSAT,14.763079424
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_41_eps_0.00784_n1.vnnlib,14.853237623,UNSAT,14.813597315
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_42_eps_0.00784_n1.vnnlib,30.071602619,UNSAT,36.525729728
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_43_eps_0.00784_n1.vnnlib,14.816256007,UNSAT,14.714457343
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_44_eps_0.00784_n1.vnnlib,14.78229686,UNSAT,14.670301268
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_45_eps_0.00784_n1.vnnlib,14.784833983,UNSAT,14.671168256
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_46_eps_0.00784_n1.vnnlib,14.764472845,UNSAT,14.697290928
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_48_eps_0.00784_n1.vnnlib,30.073229515,UNSAT,51.955234896
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_50_eps_0.00784_n1.vnnlib,30.076691976,UNSAT,58.532556763
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_51_eps_0.00784_n1.vnnlib,30.087402471,UNSAT,37.763508347
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_53_eps_0.00784_n1.vnnlib,30.078025462,timeout,334.132558298
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_54_eps_0.00784_n1.vnnlib,14.597976846,UNSAT,14.57154913
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_55_eps_0.00784_n1.vnnlib,14.59333604,UNSAT,14.542573066
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_60_eps_0.00784_n1.vnnlib,14.654487353,UNSAT,14.583182562
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_62_eps_0.00784_n1.vnnlib,14.684894865,UNSAT,14.554838359
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_64_eps_0.00784_n1.vnnlib,30.070632115,UNSAT,45.443921975
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_65_eps_0.00784_n1.vnnlib,7.020035294,SAT,6.965403829
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_66_eps_0.00784_n1.vnnlib,30.074033071,UNSAT,43.237333374
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_67_eps_0.00784_n1.vnnlib,15.068671263,UNSAT,15.046447868
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_68_eps_0.00784_n1.vnnlib,30.073833812,UNSAT,53.332451822
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_71_eps_0.00784_n1.vnnlib,30.08035836,UNSAT,50.69482965
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_72_eps_0.00784_n1.vnnlib,15.132974538,UNSAT,15.093855529
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_73_eps_0.00784_n1.vnnlib,15.202797257,UNSAT,15.034656975
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_74_eps_0.00784_n1.vnnlib,6.673092119,SAT,6.347298438
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_75_eps_0.00784_n1.vnnlib,14.745969527,UNSAT,14.675345837
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_76_eps_0.00784_n1.vnnlib,6.72894479,SAT,8.147665002
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_77_eps_0.00784_n1.vnnlib,30.071343778,UNSAT,36.261663465
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_78_eps_0.00784_n1.vnnlib,14.709101771,UNSAT,14.627070204
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_79_eps_0.00784_n1.vnnlib,14.740152355,UNSAT,14.715284597
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_80_eps_0.00784_n1.vnnlib,14.754133283,UNSAT,14.553142368
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_81_eps_0.00784_n1.vnnlib,14.68269615,UNSAT,14.639893709
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_82_eps_0.00784_n1.vnnlib,14.76899664,UNSAT,14.670660117
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_83_eps_0.00784_n1.vnnlib,14.773496908,UNSAT,14.645376292
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_84_eps_0.00784_n1.vnnlib,14.823343427,UNSAT,14.674266055
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_86_eps_0.00784_n1.vnnlib,6.777211299,SAT,6.657711805
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_88_eps_0.00784_n1.vnnlib,14.7434138,UNSAT,14.817954012
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_89_eps_0.00784_n1.vnnlib,14.926421966,UNSAT,14.841942821
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_90_eps_0.00784_n1.vnnlib,14.910137026,UNSAT,14.83090739
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_92_eps_0.00784_n1.vnnlib,14.889164553,UNSAT,14.893498741
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_93_eps_0.00784_n1.vnnlib,17.593063452,UNSAT,17.422283868
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_94_eps_0.00784_n1.vnnlib,14.712717569,UNSAT,14.662674182
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_95_eps_0.00784_n1.vnnlib,6.773741656,SAT,6.706692499
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_96_eps_0.00784_n1.vnnlib,14.734512181,UNSAT,14.67048048
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_97_eps_0.00784_n1.vnnlib,14.77461311,UNSAT,14.7221498
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_98_eps_0.00784_n1.vnnlib,14.740140633,UNSAT,14.714823243
cifar2020,./benchmarks/cifar2020/nets/cifar10_2_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_99_eps_0.00784_n1.vnnlib,16.049292699,UNSAT,14.691501564
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_1_eps_0.03137_n1.vnnlib,13.079121557,UNSAT,13.064109561
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_2_eps_0.03137_n1.vnnlib,21.16630761,UNSAT,23.971713146
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_4_eps_0.03137_n1.vnnlib,6.837960338,SAT,6.751146369
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_5_eps_0.03137_n1.vnnlib,21.33028224,UNSAT,21.406442961
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_9_eps_0.03137_n1.vnnlib,6.296679062,SAT,6.229205796
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_10_eps_0.03137_n1.vnnlib,21.15238296,timeout,320.108847541
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_11_eps_0.03137_n1.vnnlib,13.773902498,UNSAT,13.754520089
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_13_eps_0.03137_n1.vnnlib,11.224132951,UNSAT,11.143361497
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_14_eps_0.03137_n1.vnnlib,21.074751765,UNSAT,45.379711588
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_15_eps_0.03137_n1.vnnlib,20.904624135,UNSAT,38.923129994
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_16_eps_0.03137_n1.vnnlib,11.278841237,UNSAT,11.210925719
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_18_eps_0.03137_n1.vnnlib,11.3219707,UNSAT,11.179140714
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_19_eps_0.03137_n1.vnnlib,6.71197591,SAT,6.755455783
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_21_eps_0.03137_n1.vnnlib,11.213914945,UNSAT,11.101679298
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_23_eps_0.03137_n1.vnnlib,6.65795704,SAT,6.630203209
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_28_eps_0.03137_n1.vnnlib,20.956057472,timeout,319.569720802
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_29_eps_0.03137_n1.vnnlib,13.177332867,UNSAT,13.175130616
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_30_eps_0.03137_n1.vnnlib,6.790889377,SAT,6.662982998
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_32_eps_0.03137_n1.vnnlib,6.756874847,SAT,6.621527047
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_33_eps_0.03137_n1.vnnlib,6.650638811,SAT,6.622978897
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_34_eps_0.03137_n1.vnnlib,12.922828032,UNSAT,12.863164569
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_38_eps_0.03137_n1.vnnlib,6.728761143,SAT,6.679840527
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_39_eps_0.03137_n1.vnnlib,6.730692164,SAT,6.727105796
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_41_eps_0.03137_n1.vnnlib,11.218804526,UNSAT,11.146149748
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_44_eps_0.03137_n1.vnnlib,6.749468509,SAT,6.64585675
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_45_eps_0.03137_n1.vnnlib,21.104454478,UNSAT,34.355336024
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_49_eps_0.03137_n1.vnnlib,13.358266343,UNSAT,13.045799304
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_50_eps_0.03137_n1.vnnlib,11.162753317,UNSAT,11.155452763
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_51_eps_0.03137_n1.vnnlib,21.057422446,UNSAT,74.220661003
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_54_eps_0.03137_n1.vnnlib,11.228680543,UNSAT,11.146547598
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_55_eps_0.03137_n1.vnnlib,13.062059018,UNSAT,13.066339385
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_60_eps_0.03137_n1.vnnlib,6.805337264,SAT,6.735052309
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_64_eps_0.03137_n1.vnnlib,21.408797084,timeout,319.438802092
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_66_eps_0.03137_n1.vnnlib,20.997120491,UNSAT,26.699770401
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_67_eps_0.03137_n1.vnnlib,6.890141871,SAT,6.831909648
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_71_eps_0.03137_n1.vnnlib,21.151847482,UNSAT,56.98852774
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_72_eps_0.03137_n1.vnnlib,20.974230557,UNSAT,34.110321511
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_73_eps_0.03137_n1.vnnlib,20.985604962,UNSAT,29.104368854
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_74_eps_0.03137_n1.vnnlib,6.237246195,SAT,6.146812666
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_76_eps_0.03137_n1.vnnlib,20.798497117,UNSAT,67.277097616
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_79_eps_0.03137_n1.vnnlib,6.635269715,SAT,6.563665177
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_80_eps_0.03137_n1.vnnlib,20.783493193,UNSAT,49.823759388
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_81_eps_0.03137_n1.vnnlib,12.223524109,UNSAT,11.179178873
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_82_eps_0.03137_n1.vnnlib,11.164445255,UNSAT,11.103049872
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_83_eps_0.03137_n1.vnnlib,6.681546586,SAT,6.626094358
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_84_eps_0.03137_n1.vnnlib,20.963913081,timeout,319.484575935
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_86_eps_0.03137_n1.vnnlib,6.725053048,SAT,6.638531367
