benchmark,onnx_path,vnnlib_path,total_time,result,solver_time
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/02000_label_1_eps_0.06275.vnnlib,0.016300000,SAT,0.016300000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/02400_label_0_eps_0.00392.vnnlib,1.293300000,UNSAT,1.293300000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/02400_label_0_eps_0.00784.vnnlib,1.395100000,UNSAT,1.395100000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/02400_label_0_eps_0.01569.vnnlib,1.321000000,UNSAT,1.321000000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/02400_label_0_eps_0.03137.vnnlib,1.340700000,UNSAT,1.340700000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/02400_label_0_eps_0.06275.vnnlib,10.314500000,UNSAT,10.314500000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/02800_label_4_eps_0.00392.vnnlib,0.017400000,SAT,0.017400000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/02800_label_4_eps_0.00784.vnnlib,0.016900000,SAT,0.016900000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/02800_label_4_eps_0.01569.vnnlib,0.017300000,SAT,0.017300000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/02800_label_4_eps_0.03137.vnnlib,0.016400000,SAT,0.016400000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/02800_label_4_eps_0.06275.vnnlib,0.016400000,SAT,0.016400000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/03200_label_5_eps_0.00392.vnnlib,0.016700000,SAT,0.016700000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/03200_label_5_eps_0.00784.vnnlib,0.016600000,SAT,0.016600000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/03200_label_5_eps_0.01569.vnnlib,0.016300000,SAT,0.016300000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/03200_label_5_eps_0.03137.vnnlib,0.016800000,SAT,0.016800000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/03200_label_5_eps_0.06275.vnnlib,0.016400000,SAT,0.016400000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/03600_label_4_eps_0.00392.vnnlib,0.016600000,SAT,0.016600000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/03600_label_4_eps_0.00784.vnnlib,0.105600000,SAT,0.105600000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/03600_label_4_eps_0.01569.vnnlib,0.016600000,SAT,0.016600000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/03600_label_4_eps_0.03137.vnnlib,0.016400000,SAT,0.016400000
cifar2020_convbig,./benchmarks/models/eran/cifar_conv_big_pgd.pth,./benchmarks/Cifar2020/specs/03600_label_4_eps_0.06275.vnnlib,0.016600000,SAT,0.016600000
