benchmark,onnx_path,vnnlib_path,total_time,result,solver_time
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_92_eps_0.03137_n1.vnnlib,0.440500000,UNSAT,0.440500000
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_95_eps_0.03137_n1.vnnlib,0.057800000,SAT,0.057800000
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_96_eps_0.03137_n1.vnnlib,301.250400000,unknown,301.250400000
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_97_eps_0.03137_n1.vnnlib,301.163500000,unknown,301.163500000
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_98_eps_0.03137_n1.vnnlib,0.520300000,UNSAT,0.520300000
cifar2020,./benchmarks/cifar2020/nets/cifar10_8_255_simplified.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_99_eps_0.03137_n1.vnnlib,0.059600000,SAT,0.059600000
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_1_eps_0.00784.vnnlib,1.981800000,UNSAT,1.981800000
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_2_eps_0.00784.vnnlib,1.378100000,UNSAT,1.378100000
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_3_eps_0.00784.vnnlib,2.163100000,UNSAT,2.163100000
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_4_eps_0.00784.vnnlib,15.733100000,UNSAT,15.733100000
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_5_eps_0.00784.vnnlib,1.428100000,UNSAT,1.428100000
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_9_eps_0.00784.vnnlib,0.078400000,SAT,0.078400000
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_10_eps_0.00784.vnnlib,1.408300000,UNSAT,1.408300000
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_11_eps_0.00784.vnnlib,2.148000000,UNSAT,2.148000000
cifar2020,./benchmarks/cifar2020/nets/convBigRELU__PGD.onnx,./benchmarks/cifar2020/specs/cifar10/cifar10_spec_idx_13_eps_0.00784.vnnlib,1.374200000,UNSAT,1.374200000
