benchmark,onnx_path,vnnlib_path,total_time,result,solver_time
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/06800_label_6_eps_0.06275.vnnlib,0.018400000,SAT,0.018400000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/07200_label_4_eps_0.00392.vnnlib,0.018900000,SAT,0.018900000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/07200_label_4_eps_0.00784.vnnlib,0.019100000,SAT,0.019100000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/07200_label_4_eps_0.01569.vnnlib,0.123900000,SAT,0.123900000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/07200_label_4_eps_0.03137.vnnlib,0.020300000,SAT,0.020300000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/07200_label_4_eps_0.06275.vnnlib,0.019800000,SAT,0.019800000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/07600_label_8_eps_0.00392.vnnlib,0.018900000,SAT,0.018900000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/07600_label_8_eps_0.00784.vnnlib,0.018900000,SAT,0.018900000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/07600_label_8_eps_0.01569.vnnlib,0.019600000,SAT,0.019600000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/07600_label_8_eps_0.03137.vnnlib,0.018900000,SAT,0.018900000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/07600_label_8_eps_0.06275.vnnlib,0.018600000,SAT,0.018600000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08000_label_9_eps_0.00392.vnnlib,0.019300000,SAT,0.019300000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08000_label_9_eps_0.00784.vnnlib,0.018700000,SAT,0.018700000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08000_label_9_eps_0.01569.vnnlib,0.018800000,SAT,0.018800000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08000_label_9_eps_0.03137.vnnlib,0.122600000,SAT,0.122600000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08000_label_9_eps_0.06275.vnnlib,0.021400000,SAT,0.021400000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08400_label_0_eps_0.00392.vnnlib,0.289700000,UNSAT,0.289700000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08400_label_0_eps_0.00784.vnnlib,0.029700000,SAT,0.029700000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08400_label_0_eps_0.01569.vnnlib,0.028300000,SAT,0.028300000
cifar2020,./benchmarks/models/eran/cifar_conv_small_pgd.pth,./benchmarks/Cifar2020/specs/08400_label_0_eps_0.03137.vnnlib,0.026500000,SAT,0.026500000
